,0
338,1.9714480348411598
339,0.09699210744292941
340,0.219820560188964
341,0.14250123361125588
342,0.2230784727144055
343,0.22983192867832258
344,0.12621824634697987
345,0.16527181773562916
346,0.21867836732417345
347,0.11069175414741039
348,0.19916091742925346
349,0.17047321345307864
350,0.20143577689304948
351,0.1527166279265657
352,0.19102826580638066
353,0.09270189749076962
354,0.15802716399775818
355,0.07955634058453143
356,0.14766406489070505
357,0.1842397743021138
358,0.22372710396302864
359,0.05138414124667179
360,0.15916984697105363
361,0.10386664068209939
362,0.034991706706932746
363,0.08093808564080973
364,0.21530155364598613
365,0.5542279174551368
366,0.15112191333901137
367,0.271699166019971
368,0.17118206818122417
369,0.072915296361316
370,0.16204011219087988
371,0.1910337982699275
372,0.046607268566731364
373,0.0918349834100809
374,0.11685967224184424
375,0.08029559077112935
376,0.24823966971598566
377,0.0752232450977317
378,0.058817616973101394
379,0.14341753954067826
380,0.07695239764871076
381,0.09139698118087836
382,0.1661448674276471
383,0.081455852574436
384,0.08337079697230365
385,0.09120245046960918
386,0.23477637537871487
387,0.15821152974967845
388,0.29093191264837515
389,0.10222468369465787
390,0.11499523688689806
391,0.08914805676613469
392,0.14991619141073897
393,0.1030083000950981
394,0.17125742428470403
395,0.17716465034754947
396,0.19492844174965285
397,0.14226517884526402
398,0.1481774779385887
399,0.132486161775887
400,0.07794851466314867
401,0.11348878731951118
402,0.11407929810229689
403,0.17287290640524589
404,0.13190008170931833
405,0.03688923465961125
406,0.06377290950331371
407,0.116276510321768
408,0.061697080585872754
409,0.169180440105265
410,0.14449989795684814
411,0.15246035362361
412,0.07131387694971636
413,0.08187876088777557
414,0.16596255276817828
415,0.07641770360351074
416,0.3830902873305604
417,0.30094102752627805
418,0.07639213404036127
419,0.09448112311656587
420,0.05512668174196733
421,0.11498789326287806
422,0.2556558346695965
423,0.13524227193556726
424,0.09099610070552444
425,0.2384722819115268
426,0.2471851028385572
427,0.22088330436963588
428,0.09037915572116617
429,0.23102380950876977
430,0.05843986358377151
431,0.16349084852845408
432,0.04171848308760673
433,0.0853724784537917
434,0.09087260421074461
435,0.05117722826616955
436,0.1300018120527966
437,0.14566154486965388
438,0.03816223671310581
439,0.13070059713209048
440,0.07260726814274676
441,0.13868017985805636
442,0.08696613360370975
443,0.07156661913904827
444,0.24610047123860568
445,0.04901741349021904
446,0.09747882367810234
447,0.025179743199259974
448,0.04088610166218132
449,0.036601698280719575
450,0.1602339226519689
451,0.08362568887969246
452,0.17951338697457686
453,0.08848521728941705
454,0.14292313772602938
455,0.05581975221866742
456,0.1851885750074871
457,0.05219180554558989
458,0.03164002273842925
459,1.7061157462303527
460,0.19769570446806028
461,0.04606981929100584
462,0.08993617814849131
463,0.15031733609794173
464,1.6555597090627998
465,0.12479097780305892
466,0.09384629395208322
467,0.0852107344835531
468,0.09731631385511719
469,0.08379799901740626
470,0.05141541874036193
471,0.1494737626053393
472,0.08596585305349436
473,1.9538933752810408
474,1.8719846371095628
475,1.7614493391592987
476,0.5215953743900172
477,0.22445762691495474
478,0.26480850542429835
479,0.11070741878938861
480,0.22262574109481648
481,0.0984683008682623
482,1.0336450906761456
483,0.09355761090409942
484,0.1700001450954005
485,1.0683051339001395
486,0.5292882773792371
487,0.23548694508644985
488,1.697632938507013
489,1.874446225905558
490,1.8208077379968017
491,0.1069820911725401
492,0.11865771202428732
493,0.03595157682502759
494,0.08624455440440215
495,0.956567884713877
496,0.11966511957143666
497,1.6967563553298532
498,0.17274979517969768
499,0.1872070550598437
500,0.09999810054796399
501,0.07521427998653962
502,0.10283668978445348
503,1.1284328465117142
504,0.6126355986343697
505,1.2560655055567622
506,0.19819080911111087
507,0.11423059179651318
508,0.16269055882003158
509,0.15075019330834039
510,0.2963332818399067
511,0.07914387117489241
512,1.2416514776123222
513,0.398352844233159
514,0.16380859792479896
515,0.11884956500580302
516,0.2389483411461697
517,0.18945455708308145
518,0.25536111640394665
519,1.5292631280608475
520,0.1485376455784717
521,1.8595335748395883
522,0.3638034766772762
523,2.0084032346494496
524,0.21177814388647676
525,0.27341336134122685
526,0.27149270541849546
527,0.11462053275681683
528,0.36519675559247844
529,1.6498476188862696
530,0.10704077609989326
531,0.24588937238877406
532,0.06143894871638622
533,2.0062326800616574
534,0.20419202888842847
535,0.19617397416732274
536,0.31015118323557544
537,0.13723466063675005
538,0.4285159525461495
539,0.25616081280168146
540,0.11511262456770055
541,0.24661442916840315
542,0.14468323116307147
543,0.42907595309225144
544,0.3532022000581492
545,0.2451595614402322
546,0.41424257183098234
547,1.0306232096336316
548,0.5719259706820594
549,0.532884719374124
550,0.459418448881479
551,0.11469740738903056
552,1.9704505609697662
553,0.1479219335160451
554,0.18107899388269288
555,0.2219416902953526
556,1.4535293781664222
557,0.47710815552272834
558,0.21282641666766722
559,0.7154171647998737
560,0.3967901469441131
561,0.40412204986205325
562,0.3494836118479725
563,0.9470028651412576
564,1.0160974148020614
565,0.5127280191809405
566,0.4601397223887034
567,0.08072890831954282
568,1.9831566751236096
569,0.30094157845087466
570,0.3065465558320284
571,1.8638576303783339
572,0.19798023613111582
573,1.847742302925326
574,0.15810472570592538
575,0.4320349266708945
576,1.1347845888813026
577,1.8070647502900101
578,0.32802196641569026
579,0.599895131541416
580,1.8594710741308518
581,0.18812714737578062
582,0.2435143449838506
583,2.601928965828847
584,0.14196156803518534
585,0.271497418427316
586,0.38899135281099007
587,0.29857192740382743
588,0.31403731823229464
589,0.4823195063218009
590,1.9051264297304442
591,1.7781929580960423
592,0.34027854666055646
593,0.6717816140153445
594,1.5920999729132745
595,1.8295329980901442
596,0.2802371640682395
597,0.516170570772374
598,1.0081607079828245
599,1.8881428115128074
600,1.7742694907356054
601,0.2854941621553735
602,0.05728232456021942
603,0.13438936134116375
604,0.11475595446972875
605,0.3085457571432926
606,0.3092818739823997
607,0.20003013766836375
608,0.08847625021735439
609,0.45984578374918783
610,0.15148580166714964
611,0.12409474540618248
612,0.18560518021695316
613,0.09055403824095265
614,0.05097142427985091
615,2.0224289674079046
616,0.10953241616516607
617,2.0066020785598084
618,0.6315904213115573
619,0.05335915596515406
620,2.0629993070324417
621,0.12658682889014017
622,0.10150395462551387
623,0.09710952098976122
624,0.04664324857003521
625,0.14338224204038852
626,0.02701584572059801
627,0.12774952453764854
628,0.18714378822915023
629,0.14464157828479074
630,0.08883017289917916
631,0.15061460173455998
632,0.12832974852062762
633,1.0322658138611587
634,0.15431991539298906
635,0.2857215733456542
636,0.053525087099842494
637,0.11676400678697973
638,0.16303367796353996
639,0.09886109965736978
640,0.2411509343837679
641,0.10305686464380415
642,1.2851051434263354
643,0.11999672668753192
644,0.17784545281756436
645,1.1327187663700897
646,0.2425030033919029
647,0.14336352183454437
648,0.09638074863323709
649,0.20444743631378515
650,0.2631757185299648
651,0.2655575000680983
652,0.20372615216183476
653,0.03708397157606669
654,0.1580929413321428
655,0.11060518528393004
656,0.16328525540302508
657,0.1544665641267784
658,0.16785814322065562
659,0.6139048824552447
660,2.0418091401406855
661,0.0598222976695979
662,0.0888572156400187
663,0.09537973684200551
664,0.14103785604675068
665,0.18394605597131886
666,0.121182512055384
667,0.21423375280573964
668,0.09747380801854888
669,0.22239465202437714
670,0.05177550103962858
671,0.318449113459792
672,1.9949463602824835
673,0.5244156651897356
674,0.07950684314710088
675,0.10940393386408687
676,0.09392346216191072
677,1.6357293575711083
678,0.1429312352265697
679,0.3640247715811711
680,0.16316393058514223
681,0.09767494859988801
682,0.0896462452437845
683,0.09626558735908475
684,1.819589923194144
685,1.0718973791226745
686,0.09140527172712609
687,0.23803895397577435
688,0.4157271021977067
689,0.20941861165920272
690,0.10257414550869726
691,1.0334991373238154
692,0.26045608895947225
693,0.1170606905434397
694,0.05779120888473699
695,1.257973977481015
696,0.11996473412000341
697,0.2167767268838361
698,0.13198948721401393
699,0.2626368034107145
700,0.16229512490463094
701,1.0982769316033227
702,0.17179510120331543
703,0.21794381874497049
704,0.05981322993102367
705,0.3841373216127977
706,0.5073124245391227
707,0.11756743809382897
708,0.2298950905314996
709,0.3697807932039723
710,0.5743532904889435
711,0.24129502367577516
712,0.06793833798292326
713,0.13430634044925682
714,0.10774898662202759
715,0.17128815862815827
716,0.17447262885980308
717,0.17422826644906309
718,0.3219836294883862
719,0.4827443453250453
720,0.1970361212734133
721,0.23345070431241766
722,0.12832280214934144
723,0.16800135482299083
724,0.20619540105690248
725,0.06550043222523527
726,0.05840924595759134
727,1.7912579181138426
728,1.0408366131596267
729,1.7905040306868614
730,1.626891413325211
731,1.9351588280696888
732,1.9625429172592703
733,1.7310290600871667
734,1.9072898653394077
735,1.8876576961483806
736,0.08798319956986234
737,1.891522299090866
738,0.09449417344876565
739,0.24317933413840365
740,0.3541733834572369
741,0.24860013567376882
742,0.12902009084064048
743,0.29783336113905534
744,0.35373698493640404
745,0.24079893291491317
746,0.17409316545672482
747,1.896767717495095
748,0.17250570116448216
749,1.9326822261464258
750,1.8866535348679463
751,0.18325703457230702
752,0.4918479519546963
753,0.3332497908268124
754,0.2514398893690668
755,0.16586904409632552
756,0.23264110704621999
757,0.23929006489925086
758,1.926750998980424
759,0.13625594964833
760,0.12012474710354581
761,0.04908775223157136
762,1.7753933023341233
763,0.05770877772010863
764,0.08655867936613504
765,0.18555691781511996
766,0.19693692417058628
767,0.17147057605325244
768,0.05338149260933278
769,0.05301177375440602
770,0.13812516801044694
771,1.6766332999104634
772,1.275666531524621
773,0.18718094186624512
774,1.7113934688968584
775,1.9214967612642795
776,1.9376388315140503
777,0.0958659866664675
778,0.12198155117221177
779,0.07484626333462074
780,0.10699387651402503
781,0.13076591581921093
782,0.09497791156172752
783,0.23519378050696105
784,0.1881663849344477
785,1.974165749939857
786,0.1300142570398748
787,0.17405323614366353
788,0.10516510393790668
789,0.18459866030025296
790,0.19405793339501543
791,0.10081315109709976
792,0.16792613035067916
793,0.06676622839586344
794,1.3536487524397671
795,0.07065324552240781
796,0.1135645012727764
797,0.09904563459713245
798,1.8752196157875005
799,0.0782004509746912
800,0.19148748402949423
801,0.09322291699027119
802,0.17376387544209138
803,0.14506782005628338
804,0.4207314837985905
805,1.9608723600249505
806,0.3550532441586256
807,0.31860100862104446
808,0.37348587573796976
809,0.33793503779452294
810,0.266148160029843
811,1.7845415023693931
812,1.9834706908004591
813,0.5396402007900178
814,0.44359778237412684
815,0.4237583560170606
816,1.8183484219334787
817,0.3053699503070675
818,2.0009290831367252
819,2.002520240668673
820,0.13429861077383975
821,0.1485582492350659
822,1.9125941473721468
823,0.2591925082379021
824,0.1475999757021782
825,0.10121285451896256
826,0.16060455070692115
827,0.47332840802846476
828,1.8568964946680353
829,0.17361415291088633
830,0.1095405094747548
831,2.0345252438564785
832,0.13941360144963255
833,2.0293054553330876
834,2.765602357991156
835,0.3175407794187777
836,1.0265584765547828
837,0.2011808789538918
838,0.2207953770266613
839,0.1817040511232335
840,0.21275788971979637
841,0.2600878530065529
842,0.2608404535858426
843,0.08716833044309169
844,0.28064179816283286
845,0.29217156139202416
846,0.1775754689151654
847,0.3270711611257866
848,0.28687360824551433
849,1.8731361170939635
850,0.971212561998982
851,0.24695437896298245
852,1.8658305171848042
853,0.25708046912041027
854,1.1640483816154301
855,1.8095832442486426
856,1.8153552591520565
857,0.3358412505185697
858,0.4035265489947051
859,1.841468451264518
860,1.0079066244961723
861,0.18957883409166243
862,0.23355107902898453
863,0.26378310305881314
864,0.19699121602570813
865,0.1200533656810876
866,0.3745446572138462
867,0.3154100746032782
868,1.426913068658905
869,0.18764430336887017
870,2.1038919164420804
871,0.29327421623747796
872,0.19541345385368913
873,0.3794712485105265
874,0.17598799855659308
875,0.10641147015849128
876,0.1807999270640721
877,0.3467514732910786
878,0.1440745078452892
879,0.2574344039603602
880,2.018259084317833
881,0.11516412706987467
882,1.9714697152376175
883,0.17610026364855003
884,0.25244482746347785
885,0.30560386934666894
886,0.1713938722241437
887,0.5520380556990858
888,0.3101732811774127
889,0.17478498251148267
890,0.27498037420446053
891,0.1215788327226619
892,0.06528548379719723
893,0.24154597407323308
894,0.22529886932170484
895,0.08986562621430494
896,0.24360556028113933
897,0.7619632043060847
898,0.18551790204946883
899,0.24318187991593732
900,0.3492033823058591
901,1.8823479692218825
902,0.15100679892566404
903,0.08654181548627093
904,0.16869971669802908
905,0.10717324556753738
906,0.14374973486337694
907,0.1945308705471689
908,2.030122687901894
909,0.3059964035928715
910,0.19393871305510402
911,0.13025762472534552
912,0.14642236950749066
913,1.0884568137844326
914,0.24557744881894905
915,0.09282457930385135
916,0.1203614437545184
917,0.11049757532600779
918,0.12059829979625647
919,0.2393839095311705
920,0.1918324343932909
921,0.1267797367327148
922,1.8909839959815145
923,1.772579254466109
924,1.9047522300534183
925,0.14833856040604587
926,0.12404580001020804
927,0.22185104357777163
928,0.17375941429054365
929,0.29943519741209457
930,1.8879772798682097
931,0.07700500717146497
932,0.05810998522247246
933,0.09059473007073393
934,0.22026046738028526
935,0.09511963343902607
936,0.2455833413405344
937,0.12269480919349007
938,0.15240191089105792
939,0.3139458539080806
940,0.12446942363021662
941,0.17221220979990903
942,0.13048730907394201
943,0.0787489775539143
944,0.0858408050808066
945,0.07549546904192539
946,1.069906504581013
947,0.1543101078714244
948,0.14236512896604836
949,0.16179370347526856
950,0.5855658037762623
951,0.12178231681173202
952,0.1711708456859924
953,0.07460055367846508
954,0.22174261789768934
955,0.17833772965241224
956,0.13413170591229573
957,0.3088361001573503
958,0.18415515858214349
959,1.1515822386572836
960,0.21082269420003286
961,1.785809280903777
962,0.2885317682957975
963,0.25914400556939654
964,0.13958842161810026
965,0.167234206062858
966,0.18134870650828816
967,0.2729804932605475
968,0.15497966870316304
969,0.30669698331621476
970,0.19758081823965767
971,0.37354686099570245
972,0.1353403138637077
973,0.1373987091355957
974,0.03833402425516397
975,0.16685948276426643
976,0.20734061372058932
977,0.14347009925404564
978,0.13852002847124822
979,0.10907499035965884
980,0.2388923268445069
981,0.12495100250816904
982,0.11686899472260848
983,0.056327902791963425
984,0.08853158705460373
985,0.12540015028207563
986,0.04144941414415371
987,0.2675375945837004
988,0.1013318105651706
989,0.13856559904525056
990,0.11538735588692361
991,0.2859883719938807
992,0.23167397840734338
993,0.10530358990399691
994,0.11188507903716527
995,0.09549013344803825
996,0.10395431508368347
997,0.10926685937738512
998,0.0773868022224633
999,0.05447571958939079
1000,0.12713373673614115
1001,0.1400975005381042
1002,0.10590436856728047
1003,0.12515481628361158
1004,0.0782008511305321
1005,0.09289176019956358
1006,0.26847327745053917
1007,0.3547110719009652
1008,0.2510871349222725
1009,0.37099137029144913
1010,0.09784348111134022
1011,0.18985209235688671
1012,0.09540127540822141
1013,0.16590827933396213
1014,0.3808460867330723
1015,0.10792081083491212
1016,0.4946029670536518
1017,0.16566261913612834
1018,0.20893306781363208
1019,0.34396772587206215
1020,0.2874036201974377
1021,0.1778556746430695
1022,0.16831097843532916
1023,0.3314436898508575
1024,0.4296565634867875
1025,0.18666826852131635
1026,1.8222410845046397
1027,0.4806191269599367
1028,0.3024327563762199
1029,0.2340059278649278
1030,0.4192236695671454
1031,0.24940665581380017
1032,0.42172142962226644
1033,0.3679525571933482
1034,0.08310928785067517
1035,0.16862552835664246
1036,0.43819721127511
1037,0.2777038071581046
1038,0.23262015846557915
1039,0.12179062387440354
1040,0.3223973518470302
1041,0.2978854136890732
1042,0.7505345931276679
1043,0.3698834327951772
1044,0.15879844867959036
1045,0.24628110131016
1046,0.1270244974293746
1047,0.23400765025871806
1048,0.31634671188658103
1049,0.18921059173590038
1050,0.24436380651241052
1051,0.2521099465957377
1052,0.414790308503143
1053,0.19515604777552653
1054,0.15724227167811478
1055,0.2461019642651081
1056,0.36511972045263974
1057,0.4008750400971621
1058,0.24889440357947024
1059,0.35903909439366544
1060,0.11277467572654132
1061,0.28016059317451436
1062,0.1911122628080193
1063,0.5108544079121202
1064,0.39599611193989404
1065,0.40498699218733236
1066,0.355540568678407
1067,0.19626565535145346
1068,0.20139318113797344
1069,0.2557929490649258
1070,0.08925151611038018
1071,0.1880838357610628
1072,0.34064187240437604
1073,0.4257871645677369
1074,0.4898203841439681
1075,1.8253901297575794
1076,0.2609837121271994
1077,0.09519729626845219
1078,0.07045999800175196
1079,2.026503019616939
1080,2.1484149858006276
1081,0.16589159148134058
1082,0.2968088381458074
1083,0.3947512365411967
1084,0.27902915264712647
1085,0.26748164946911857
1086,0.4748171918326989
1087,0.15394118812400848
1088,0.12254432884947164
1089,0.10486610119551187
1090,0.12469200324267149
1091,0.19223499020154122
1092,0.3115168326476123
1093,0.18362724121834617
1094,0.22373834741301835
1095,0.2717618135466182
1096,0.2821079001732869
1097,0.19446812331079855
1098,0.33358241424139123
1099,0.17590355276479386
1100,0.18557459361909423
1101,0.11009391852712724
1102,0.040081074912450276
1103,0.2505600592121482
1104,0.12082204653415829
1105,0.2776947854581522
1106,0.34416985366260633
1107,0.29842072424071375
1108,0.23755021253600717
1109,0.17833772965241224
1110,0.4596043885976542
1111,0.20834070490673184
1112,0.12831544677101192
1113,0.261591101589147
1114,0.35876316999201663
1115,0.2103353303100448
1116,0.2144214488362195
1117,0.31545744635513984
1118,0.18032361900259275
1119,0.22439211446908303
1120,1.8934135142371815
1121,1.8660444442284643
1122,0.18249384945374914
1123,0.0986824372666888
1124,0.08141594129847363
1125,0.13259628182277083
1126,0.29030211130157113
1127,0.13928569047129713
1128,0.3386699738475727
1129,0.21348126462544315
1130,0.2142653772025369
1131,0.11990237358259037
1132,0.20170556829907582
1133,0.3586521063116379
1134,0.08700554900224233
1135,0.35641499934718013
1136,0.4582124619046226
1137,0.14933770279458258
1138,0.2776094807777554
1139,0.13171413977761404
1140,0.2770509535803285
1141,0.31259698017674964
1142,0.4492038586176932
1143,0.21841477262023545
1144,0.12277888570679352
1145,0.18207809075829573
1146,0.15110542176989838
1147,0.13610878007602878
1148,0.14764487349020783
1149,0.11990927691658726
1150,0.17585630191024393
1151,0.2651286054751836
1152,0.08704298186785309
1153,0.24521511405328056
1154,0.1157574038443272
1155,1.6693215491250157
1156,0.18235485004697694
1157,0.17079222525353543
1158,2.032131320622284
1159,1.9542381361243315
1160,0.1861481219093548
1161,0.17343241287744604
1162,0.14437270277630887
1163,0.13220528402598575
1164,0.18364001321606338
1165,0.13812838701414876
1166,0.13636729709105566
1167,0.3963901310780784
1168,1.167145541170612
1169,0.08056106946605723
1170,0.17176511619618395
1171,0.2587178038083948
1172,0.2677580388262868
1173,0.2719222862215247
1174,0.05508361113516003
1175,0.09508689850918017
1176,0.09502075992350001
1177,0.15970426407875493
1178,0.13926728192018345
1179,0.2605803157784976
1180,0.27825006208149716
1181,0.11164920871669892
1182,0.11361089454294415
1183,0.13593398260127287
1184,0.17351135730496026
1185,0.16363539038138697
1186,1.9664334465633146
1187,1.9745233582798392
1188,0.17424136254703626
1189,0.10824496485292912
1190,0.07934267462405842
1191,0.9740773532539606
1192,1.3143004681915045
1193,0.19711495301453397
1194,0.26888273675285745
1195,0.3805603135988349
1196,0.5525391771225259
1197,0.3007797257741913
1198,0.22146995121147484
1199,0.09705411606591952
1200,0.09473425134638092
1201,0.30759303930972237
1202,0.06876078123605112
1203,0.07513181582908146
1204,0.12190489407657878
1205,0.13396776199806482
1206,0.20074970863061026
1207,0.17544714737596223
1208,0.13904812846158165
1209,0.08561326010385528
1210,0.15563182104961015
1211,0.08902198961004615
1212,0.1658086121387896
1213,2.0253885965794325
1214,0.06430731096770614
1215,0.26575496699661016
1216,0.1362030868185684
1217,0.07264929144002963
1218,2.0200428629177622
1219,1.1752832224592566
1220,0.376582988537848
1221,2.0139131939504296
1222,2.0080562635557726
1223,0.10627673412091099
1224,0.06509822845691815
1225,0.12654681241838261
1226,0.2531255628564395
1227,0.10792486886202823
1228,0.10278858773381216
1229,0.13588307239115238
1230,0.15072148515901063
1231,1.9950907478341833
1232,0.16715845561702736
1233,0.16389718983555213
1234,0.24415753992798273
1235,0.3189375271613244
1236,1.076839076980832
1237,0.29264460203557974
1238,0.19717597914859653
1239,0.25061951556563145
1240,0.2891643144394038
1241,0.3820812913181726
1242,0.4227049090259243
1243,0.11039900200557895
1244,0.1576833440340124
1245,0.20362001541798236
1246,0.14561057234823238
1247,2.4988394477404654
1248,0.20013728667981923
1249,0.14246543620538432
1250,0.12273664477834245
1251,0.19452233272022568
1252,0.1602488030475797
1253,0.13627795399952447
1254,0.617138584741042
